0.18770201516370522,0.14703414938226267,0.16520894489677307,0.2231584817031482,0.21303636966522244,0.17341061643378824,0.20432556087754042,0.2618272045726099,0.1469760927234819,0.1670677339734745,0.19412205715531358,0.172798594994174,0.1607228630174329,0.20856828936263752,0.15845754753695424,0.26150493519455686,0.3721783068826597,0.23706685584134501,0.20350080517558453,0.30864090042925113,0.2348967594440898,0.1752487411685453,0.2104715398503685,0.13448233297076473,0.23426170949715858,0.31788112277656244,0.16961970734457504,0.22495863829315976,0.18615544752243018,0.2290656158043682,0.21563786846226918,0.22531850346726875,0.16500724494561786,0.16249358301789452,0.26098411742937233,0.19395520430599303,0.24720050307288863,0.18522294718710974,0.22880717071322523,0.1968997594611072,0.14088472844995945,0.20405927714563665,0.1813828997704923,0.22606255791993038,0.2157997628573102,0.29996390525869626,0.19868931410309232,0.1923329657774773,0.22661235117099654,0.23081783726543106
0.187945058409735,0.1469082703053344,0.16545885103991376,0.22539815489746973,0.21481319801552687,0.17347596291557157,0.2059252147858841,0.25904411227479684,0.14603118490729736,0.17060688906342986,0.19380786570497077,0.17472534763101655,0.1626095833752712,0.20976297971371857,0.15856305290514772,0.2625539328033264,0.3723838588980285,0.237578126188298,0.20413313575156103,0.3125117889615905,0.23885220339467475,0.1749696529208616,0.21288908710004611,0.13597556571007577,0.23751287240857782,0.31418578802644026,0.16740746142951965,0.225836987425325,0.18694597005270208,0.22915248931742688,0.21355668755493848,0.22679790554694296,0.16619408100449354,0.16285447420267524,0.25999246472393717,0.19767844497582152,0.24902518120720518,0.18727397194676035,0.2264998536020492,0.19792732700045168,0.1420603509683924,0.20392301596180176,0.18403255828758594,0.22697763883661948,0.21652322524297604,0.3001921862465352,0.20137768582289117,0.19156405108396451,0.22850634285125493,0.23120672423419691
0.18819115286791477,0.1467926890429451,0.16560392800802543,0.22772184874167747,0.21651683530684415,0.17361556803202796,0.20754459380800577,0.2561994506220663,0.1450840910571046,0.17412339983290795,0.19349379903785946,0.1766035639047696,0.16445173332937482,0.21084256994409736,0.15867765318686133,0.26351970329652064,0.37234927584133426,0.23802107065610487,0.20469973798778532,0.3162551835115926,0.24276480309976828,0.17473073007013304,0.21525909156648984,0.13748674587328438,0.24072128197856282,0.31037251658599396,0.16521088322251323,0.22658673863578238,0.18779849834623252,0.2291400500669709,0.21143074119041538,0.22821670720998224,0.16733374156285777,0.16328159388702804,0.25890507662420353,0.20145296319616277,0.25072224440034613,0.1892748827920011,0.22414963974802418,0.19894311194595074,0.14326040051254407,0.20375988927883723,0.18666836393999298,0.22773900800563743,0.21726536232819718,0.3001942680498968,0.20399160474293657,0.19069744110911857,0.2303100944551428,0.23154517124792198
0.18844404026347708,0.14668600136196389,0.16564449314783708,0.23012963512154375,0.21814529774118074,0.17383163607957489,0.20918111663723093,0.2532995600292778,0.14413930006574407,0.17761278635461178,0.19317860764453365,0.17843209095184917,0.16624586139949507,0.21180751876106954,0.15880373228601785,0.2644051554270407,0.3720758943083493,0.238396421261606,0.20520492673865462,0.31986327716255025,0.24663510039142553,0.17453239274628096,0.21757618302128634,0.13901086897895792,0.24388264805560464,0.3064490589312932,0.16303208060447652,0.22720642652147185,0.1887159638054017,0.22902871734444966,0.20926686459871763,0.229572764131915,0.16842243584936833,0.16377636148940436,0.25772452051044886,0.20527094759101186,0.2522872122667269,0.19122175667839772,0.22176451240294862,0.1999462685901501,0.14448334107666091,0.2035717506856674,0.18928532933401418,0.22834584261404373,0.21802120878031625,0.2999698085582194,0.2065242613506144,0.1897349707397943,0.2320223062439238,0.23183339034212766
0.1887075362434077,0.14658675683541358,0.165581249010313,0.23262103767291634,0.21969666453624398,0.17412587930199186,0.21083191168914886,0.250350636370284,0.14320123428971332,0.18107058602723852,0.19286101114480939,0.18020974438518347,0.16798854969173563,0.21265858187105569,0.15894367402553983,0.2652132764537087,0.3715656721422805,0.23870481399980034,0.20565315361122238,0.3233284470462669,0.2504638334586257,0.17437468703834177,0.2198351268417266,0.1405428482807337,0.2469925160992322,0.3024232221196617,0.16087308903796416,0.22769500821320274,0.18970089764915143,0.22881907765364787,0.20707183022343145,0.2308640938745659,0.16945656185362037,0.1643398382939209,0.2564536393377569,0.20912427212550475,0.25371594449063534,0.19311080972667274,0.21935222962711529,0.20093586857782872,0.14572747061034738,0.2033604689855416,0.19187860493093142,0.22879781017042514,0.21878545952709985,0.2995192552296739,0.20896922032797816,0.18867887677836376,0.23364206656137607,0.23207179884355475
0.18898550197395905,0.14649346437428404,0.1654152837656231,0.2351950255250472,0.22116907025996518,0.1744995068723264,0.21249382793637098,0.24735870489728762,0.14227422964349742,0.18449237091347243,0.19253971365102945,0.18193531137988622,0.1696764232832183,0.21339681052021733,0.15909984157837712,0.26594709648616505,0.37082117386715546,0.2389467859643487,0.2060489808319827,0.32664327977672847,0.2542519086603284,0.17425729238677934,0.22203085186774818,0.14207755714840017,0.2500462746936943,0.29830283351919823,0.15873585875128626,0.22805187071213737,0.1907554077893988,0.22851188928591515,0.2048523167964027,0.2320888846272103,0.1704327313361325,0.1649727136718991,0.2550955361570634,0.2130045266739638,0.2550046534209345,0.19493841403765733,0.21692029239606345,0.2019109037272343,0.14699092264387392,0.2031279188703385,0.19444350407449248,0.22909508116479047,0.219552502894032,0.2988438530248507,0.21132043984448315,0.18753178509122073,0.23516884906524507,0.23226100986547654
0.18928181414203915,0.14640459860265131,0.16514806976495391,0.23785001024818472,0.22256069719098998,0.17495321659096857,0.21416344724055966,0.2443295959728808,0.14136251736270358,0.18787376480185491,0.19221341800438416,0.1836075555125232,0.17130615974419,0.21402354905357146,0.1592745555843837,0.26660965249708557,0.3698455528658037,0.23912277408682156,0.20639705482576193,0.32980059673252876,0.2580003701503436,0.1741795316594164,0.22415847714223774,0.14360987163216962,0.25303916452399805,0.2940957053626806,0.15662224262005575,0.22827683599033846,0.1918811580704204,0.22810808702562635,0.20261487921342503,0.23324550307452935,0.17134779387807517,0.16567529288564045,0.2536535566344007,0.21690304912797537,0.256149915424301,0.19670111367160256,0.21447591619509684,0.2028702895517729,0.14827166914567824,0.2028759708468916,0.19697552607174626,0.2292383397809103,0.2203164560998691,0.2979456480027655,0.21357228802229133,0.18629669545857366,0.2366025079582438,0.2324018205480091
0.18960033360069167,0.14631860703332977,0.16478146023984228,0.24058384601234514,0.22386976790871232,0.17548718939177943,0.21583709808074,0.2412689227794523,0.14047020754952055,0.19121045981926965,0.1918808387743046,0.18522522334074992,0.17287449879764358,0.21454043145595153,0.15947007117962123,0.26720395237373523,0.36864253046452394,0.2392331154240301,0.20670207963747275,0.3327934790584433,0.2617103675753586,0.17414038373699592,0.22621333730068557,0.14513471281485682,0.2559662888139378,0.2898096004039607,0.1545339848599468,0.22837016382867953,0.19307935000715634,0.2276087869212474,0.20036591938741743,0.2343325013381028,0.17219885978220253,0.16644748660886782,0.2521312697413108,0.22081095891032967,0.25714868096824794,0.19839563967258197,0.21202600624700568,0.20381286947156682,0.1495675246141057,0.20260648046724974,0.19947037711777374,0.22922879250291717,0.22107120283379958,0.2968274865601187,0.21571955655881622,0.18497696424827242,0.23794327125957182,0.23249519820216197
0.18994487292000783,0.14623391799099206,0.1643176841404282,0.2433938329442551,0.22509453831779147,0.1761010867323318,0.21751087057024093,0.23818206115671678,0.13960127458833585,0.19449823242448422,0.19154071393496022,0.18678705268206977,0.17437825211465366,0.21494937683938997,0.1596885541840734,0.2677329393878598,0.3672163721127782,0.23927804890954926,0.20696879032526355,0.3356152922531801,0.26538312212965615,0.1741384984162895,0.22819100638847073,0.14664708856189387,0.2588226252156881,0.28545219894125284,0.15247271063506485,0.2283325523822603,0.19435070714016855,0.22701529104996057,0.19811165825001648,0.23534862294484843,0.1729833216411304,0.16728880229302345,0.25053244680879744,0.22471919175233457,0.2579982834041663,0.20001892402258747,0.20957713647385928,0.2047374196987354,0.15087615139598562,0.20232127693393295,0.20192398887598847,0.22906817446503566,0.2218104326211191,0.29549301032573516,0.21775747151181976,0.18357628505085047,0.23919173216498202,0.2325422645390205
0.19031916312358874,0.14614894922029356,0.16375933912483623,0.24627672365003633,0.2262332913102634,0.1767940509272828,0.21918063264941892,0.2350741317026429,0.1387595444929774,0.1977329586193497,0.19119181515741818,0.18829178252248066,0.17581431324125582,0.21525258384376617,0.15993205671018468,0.26819945746581725,0.36557186087056004,0.23925771847417304,0.2072019264509355,0.3382597102080336,0.2690198912697479,0.1741722134232091,0.23008731989897802,0.1481421342883283,0.26160303913026256,0.28103106745534767,0.15043991667598708,0.22816513648008663,0.19569546210626126,0.22632909219728514,0.19585810906573084,0.23629280778288045,0.17369887439519988,0.16819833750195573,0.24886103915415506,0.22861853558419368,0.25869644641975126,0.20156811241514971,0.20713553224873993,0.205642654774538,0.15219506621507964,0.20202215116993394,0.20433253454905892,0.22875875340227142,0.22252768167067308,0.293946646752272,0.21968170127226286,0.18209866742599423,0.2403488385504511,0.2325442781854757
0.19072681990684823,0.14606211710807884,0.16310938272274564,0.24922873285239774,0.22728433126330236,0.17756470846572214,0.220842047337582,0.23194998425609303,0.1379486842203765,0.20091062822285025,0.1908329566806506,0.18973816445828284,0.17717966764985632,0.21545252392092007,0.16020249246787222,0.26860621763951614,0.3637142684381566,0.2391721774306194,0.20740620579048202,0.340720738559969,0.2726219324090964,0.17423957331560722,0.23189839484311872,0.14961515237505157,0.2643022984277453,0.27655362909193076,0.14843696299033088,0.2278694836820177,0.19711334650471987,0.22555187836760118,0.19361105221483332,0.23716419601264094,0.17434353370967434,0.16917477532942246,0.247121154504353,0.23249966738089134,0.25924129012962077,0.20304057574492204,0.20470705694843677,0.20652723373067583,0.1535216478838142,0.20171084346104057,0.20669244230093034,0.22830333107075396,0.223216374886509,0.29219359547634716,0.22148836176913622,0.18054841392219295,0.24141588068158096,0.23250261570511396
0.19117130964676068,0.14597184644126715,0.16237112170705242,0.25224555007299976,0.2282459795624012,0.17841117633415107,0.22249059092524384,0.22881418486114402,0.1371721929588276,0.2040273580641313,0.19046300274894656,0.1911249755477315,0.17847140290487684,0.21555193347692422,0.16050161205150537,0.2689557660530521,0.36164932398263033,0.23902139401034772,0.20758629838426654,0.34299273722259715,0.27619046592718954,0.1743383500454138,0.23362064768049712,0.15106164988329918,0.2669150895257227,0.272027136196072,0.1464650657367678,0.22744758813167013,0.19860358361992902,0.22468553703704275,0.19137601159202386,0.23796213090880952,0.17491565250991556,0.1702163820042901,0.2453170324511698,0.23635319079938602,0.25963133577283165,0.20443392021768386,0.2022972022740054,0.20738976684115448,0.15485314616208942,0.2013890307946413,0.20900040591765368,0.2277052420191939,0.22386986871830497,0.2902398105459742,0.22317401896852307,0.17893009554128425,0.24239447719796853,0.2324187513571018
0.19165591552290345,0.14587658061552858,0.16154819971830953,0.2553223552733253,0.22911657132825372,0.17933107134665488,0.2241215719869101,0.22567100529346237,0.1364333953728275,0.2070794039637937,0.19008087362700546,0.1924510324239428,0.1796867189286597,0.2155538048528382,0.1608309785006858,0.2692504538898444,0.35938318103224876,0.2388052579348665,0.2077468010427598,0.3450704419595498,0.27972663783825363,0.17446606494241926,0.2352508099641823,0.15247737423673194,0.26943603477388706,0.2674586450838689,0.14452529132086017,0.22690186225897943,0.20016488404196447,0.22373215905692326,0.18915823275764176,0.2386861606163544,0.17541393552344928,0.17132100677731985,0.24345301918183854,0.24016967443691734,0.2598655089865105,0.20574599599461446,0.19991108226330287,0.20822882292520598,0.15618669171737584,0.20105831403416177,0.2112533926234846,0.22696834960752163,0.22448149452022348,0.28809197864037706,0.22473568874606728,0.17724852582795886,0.243286559448983,0.23229423583703537
0.19218370407662913,0.14577479220437456,0.16064458319728228,0.2584538373509315,0.22989445351106133,0.18032152246299935,0.22573015109497577,0.22252441520839442,0.1357354367610555,0.21006317138798572,0.1896855502267068,0.19371520649692123,0.18082293834963903,0.21546137613103822,0.1611919434293855,0.2694924095705881,0.3569223827241111,0.23852358790036018,0.2078922124199556,0.34694898486695724,0.2832314824728049,0.17462001187736462,0.2367859415745918,0.15385834656390043,0.2718597110824045,0.2628549932114052,0.14261855175806631,0.22623512640028515,0.20179544420778303,0.222694042113756,0.18696266296686678,0.23933603881207807,0.17583745168942136,0.17248608417103758,0.24153354173447122,0.24393969053494094,0.259943141626061,0.20697490429543053,0.1975534308786555,0.20904293715592423,0.15751930713086176,0.20072020508130894,0.21344864799871827,0.2260970391851573,0.22504460208589605,0.28575749343170725,0.2261708342277546,0.17550873377096027,0.24409435426466208,0.23213067425172015
0.19275749253878757,0.14566499379378792,0.15966454569143634,0.26163421537238724,0.23057798449847086,0.18137918605395686,0.2273113611168777,0.2193780769487808,0.1350812800597554,0.2129752246769337,0.18927607740093155,0.19491644005112807,0.18187751691047638,0.21527811976206596,0.1615856240170811,0.26968351355349207,0.35427382570120364,0.23817613985277583,0.20802690876260435,0.3486239136350233,0.2867058855299032,0.17479728135996014,0.23822344144306684,0.15520089242029786,0.27418066972143224,0.2582227788749755,0.1407456013359029,0.2254505964170307,0.20349294786701305,0.22157369365105162,0.18479393319000506,0.23991172427107813,0.1761856443088211,0.17370863866043135,0.2395630820299277,0.24765385394864428,0.259863972104511,0.20811900289701005,0.19522860301425068,0.2098306193235597,0.15884791888514715,0.20037611418908333,0.21558369797664806,0.22509620835942987,0.22555260302824276,0.2832444262607557,0.2274773607083657,0.1737159357077093,0.2448203652527933,0.23192970358468026
0.19337981725648326,0.14554574898398642,0.15861265061139865,0.2648572624096071,0.2311655353630872,0.18250026405133313,0.22886012798027827,0.21623534302808134,0.13447370460091917,0.215812294768329,0.18885156597953937,0.196053763026025,0.1828480539093372,0.2150077300158385,0.16201288115095608,0.26982537604518975,0.3514447229629397,0.2377626159306023,0.2081551204392906,0.35009120946308264,0.29015054785938993,0.17499478532794172,0.23956105569203504,0.15650166963820822,0.27639345720920894,0.253568343549195,0.1389070345936852,0.22455186940632493,0.2052545704582167,0.22037383315844253,0.1826563422236687,0.2404133793456139,0.17645833882295137,0.17498529183717246,0.23754615093106116,0.25130286119821854,0.25962814422660807,0.20917690997733673,0.1929405787321185,0.21059036249689392,0.16016937025998673,0.20002733759675692,0.21765634792854982,0.22397125430427026,0.22599901367672678,0.28056149331929986,0.22865360827010203,0.17187550642739075,0.24546735272064996,0.23169296991090763
0.19405290354582894,0.14541568345732145,0.1574937325233495,0.2681163318326757,0.2316554928527415,0.18368052489811496,0.23037129179462923,0.21309925628142823,0.1339153065135559,0.2185712853561392,0.18841119364040054,0.1971263102508105,0.18373230264281615,0.21465410927088446,0.16247429900009064,0.2699193179035527,0.3484425659778352,0.23728267395430286,0.20828090934916113,0.3513473035079683,0.2935659503315122,0.1752092823861769,0.24079688314587736,0.1577576930837854,0.2784926371965114,0.2488977569415299,0.1371032856246536,0.22354290760762,0.20707698636397534,0.219097393735291,0.18055384297851199,0.24084136737187137,0.17665574812288998,0.17631227209379338,0.2354872625764463,0.254877529415095,0.25923620449733703,0.21014750626888873,0.19069297050313833,0.2113206520208724,0.16148043505394113,0.19967504566350552,0.21966467887734414,0.22272805808032978,0.22637749717134628,0.2777180195501771,0.22969834223563187,0.16999294966917883,0.24603831232726747,0.23142210561802454
0.1947786372905098,0.1452734960096191,0.15631287707283317,0.2714043858996895,0.23204626420170127,0.18491532719208956,0.23183962822181647,0.20997255265390102,0.13340850063722254,0.22124927744669243,0.18795420472400715,0.19813333889140472,0.18452818081428565,0.21422135316593716,0.1629701662909069,0.269966354982639,0.34527508636828225,0.23673593734460174,0.20840814730579615,0.3523890917519844,0.2969523201462052,0.17543740326002313,0.24192937819441826,0.15896635613388557,0.2804728132460551,0.244216804813236,0.13533462869175775,0.22242802061953604,0.20895637899636232,0.2177475228387602,0.17849003101427358,0.24119624902799158,0.17677847530903762,0.17768542684688826,0.23339090922884345,0.2583688349942551,0.25868909788966143,0.211029935500817,0.18848903320073504,0.21201997478376827,0.16277783204159516,0.19932027167992347,0.2216070409122242,0.2213729659599178,0.22668190444208547,0.27472389949245185,0.2306107416001658,0.16807386821227957,0.24653645257952814,0.23111870688675187
0.19555853859521966,0.1451179694414412,0.15507539964454728,0.27471402647261656,0.232336283814124,0.18619964589441756,0.23325986999357753,0.20685766657188823,0.13295552380014602,0.22384353229594423,0.1874799091134221,0.1990742458578641,0.18523378086671632,0.2137137346495674,0.1635004595381466,0.26996718613545123,0.3419502174754388,0.23612200535639485,0.20854049548733178,0.353213948184209,0.30030959892595277,0.17567567623446276,0.24295735101896537,0.16012544871971407,0.2823286523966988,0.2395309795880488,0.13360118013507594,0.22121184604936067,0.21088845364839698,0.21632758213034306,0.17646813537729358,0.2414787776743876,0.17682751383719023,0.17910023730003907,0.23126153686888268,0.26176795176251116,0.2579881620625035,0.21182360312524368,0.18633167657015512,0.21268682868266145,0.1640582400683227,0.19896390153612178,0.2234820439076833,0.21991276777343507,0.22690631377452744,0.271589555313123,0.2313903855961024,0.1661239337528915,0.24696517129260087,0.23078431167651262
0.19639373778871047,0.1449479812057267,0.15378682287121317,0.2780375276777159,0.23252402184262744,0.18752810095318814,0.2346267284788361,0.20375673882009765,0.13255843929988137,0.22635149273437627,0.1869876803120106,0.19994858491400325,0.1858473801943885,0.21313568697543656,0.1640648284674987,0.2699221850524075,0.33847605610706377,0.23544046352078407,0.20868138503948375,0.3538197361971984,0.3036374129246529,0.1759205523598444,0.2438799652187078,0.16123317181992325,0.2840549093941617,0.23484547374154727,0.13190290153591883,0.21989932872492263,0.21286845303200366,0.2148411463399825,0.17449101177954135,0.24168989371476912,0.17680424500581912,0.1805518357279554,0.22910352175193968,0.2650662884723738,0.25713512002727157,0.21252817333958354,0.18422347987569881,0.2133197322120252,0.16531831367752808,0.19860666442144048,0.22528854568066548,0.21835467231807063,0.22704506867674631,0.2683258922786928,0.23203723855130337,0.16414885676009025,0.24732803114236998,0.23042037845233473
0.19728495405342658,0.14476251370902957,0.15245285311255768,0.28136687031970253,0.23260799465527915,0.18889498817118394,0.23593491520987658,0.20067162682384512,0.13221914241269875,0.228770782908648,0.1864769528594194,0.2007560832282131,0.18636745118345613,0.21249178570300428,0.16466258384490365,0.269831396072832,0.3348608247628041,0.23469089419441974,0.20883399891360105,0.3542048181103757,0.3069350456703951,0.17616843021616427,0.2446967329026444,0.16228814832200428,0.28564645146247875,0.23016517593622698,0.1302396040902484,0.21849569860437895,0.21489117540889208,0.21329200107313023,0.17256113814161714,0.24183071802334338,0.17671043275826395,0.1820350252433976,0.22692114813107764,0.268255525431807,0.2561320712695752,0.21314356443373905,0.18216670841222352,0.21391723409677402,0.16655469915895127,0.19824912472397377,0.22702563774863274,0.21670627989419924,0.22709281377925605,0.2649442519296128,0.23255163320816222,0.16215435649810786,0.2476287344443181,0.23002826587715475
0.1982324769375907,0.1445606641650565,0.15107935603267766,0.28469377785055766,0.23258677715399692,0.19029431212714773,0.23717916328219618,0.19760391721395001,0.13193936674890716,0.2310992064915672,0.18594721923152413,0.20149665710535908,0.1867926710271145,0.2117867297759641,0.16529268790379756,0.2696945340637873,0.3311128346200885,0.23387288712279145,0.20900125501727226,0.35436806274136984,0.31020141334261825,0.176415680040545,0.24540750733872402,0.1632894302072066,0.287098283483643,0.22549466984031588,0.1286109541322725,0.21700644752395643,0.21695099520766875,0.21168413949328965,0.17068061250532,0.2419025444903018,0.1765482157932262,0.18354430198799854,0.2247185873315198,0.2713276500818419,0.25498148134209303,0.21366994250813032,0.18016333155578057,0.21447792288832634,0.16776405090107993,0.19789167528816734,0.22869262887882696,0.21497555205991173,0.2270445285185051,0.2614563632281981,0.23293425267534945,0.16014613139661366,0.24787109729976373,0.22960921367940867
0.19923615098136913,0.1443416539013791,0.14967233141052871,0.2880097536867198,0.23245901687674939,0.1917198209410204,0.2383542485488176,0.19455494053012978,0.13172069126519473,0.2333347434338303,0.18539802637255207,0.20217042664425794,0.18712193125725068,0.2110253217630877,0.16595374753541947,0.26951098841569165,0.3272404495495633,0.2329860499321096,0.20918579075032268,0.3543088509573002,0.31343504316393866,0.17665866703672936,0.24601247327717457,0.1642365020503997,0.2884055734469164,0.22083823554250218,0.12701647973806657,0.21543730492687127,0.21904188600842472,0.21002175782068314,0.16885115330431646,0.2419068317438794,0.1763200969971606,0.18507387966729355,0.22249987834260873,0.27427499133672106,0.2536861699547644,0.21410771362555844,0.17821504202143584,0.21500043644012473,0.1689430479260661,0.1975345321757839,0.23028902664456188,0.21317077871915954,0.2268955583749798,0.25787429195610434,0.2331861111874793,0.1581298299434919,0.24805902325632573,0.2291643248896765
0.20029536366158013,0.1441048370230236,0.1482378873239045,0.29130611966232495,0.2322234497854818,0.19316504265612053,0.23945501053563892,0.19152578789847743,0.13156454774184048,0.23547554535194543,0.1848289720072877,0.20277772907353123,0.1873543469309723,0.2102124473583352,0.1666440103791138,0.2692798311578981,0.32325205141212093,0.23203001847278987,0.20938994899424274,0.35402707914935094,0.3166340550641691,0.1768937737007976,0.2465121350887313,0.1651292808618297,0.28956367802417127,0.21619985345033899,0.1254555783289537,0.2137942127185581,0.22115744576502158,0.20830924959657754,0.16707410196437175,0.2418451941129167,0.17602893023274094,0.18661771632930013,0.22026891007192542,0.2770902525049793,0.25224929759947334,0.21445751447663838,0.17632327599419664,0.21548347117770286,0.17008841048185475,0.19717773105972702,0.23181451722768093,0.21130054268383183,0.22664164345917318,0.2542103886410229,0.23330853384998895,0.15611102226639398,0.24819647663485275,0.22869454962239033
0.20140903682957734,0.14384970834008606,0.14678221385197265,0.29457405540120135,0.2318789176118268,0.1946233229952896,0.2404763730099499,0.18851732949966063,0.13147222853234597,0.23751992966645968,0.18423970087826969,0.203319130530524,0.18748926540739683,0.20935305424881287,0.1673613639196696,0.2689998291503223,0.31915600687024565,0.23100446694606724,0.20961576561817094,0.3535231605859246,0.3197961468488971,0.1771174210137636,0.24690730288035473,0.16596811233223957,0.29056816812341896,0.21158321053738569,0.1239275251852499,0.21208329939402362,0.22329092412533225,0.20655119867238567,0.16535042778763376,0.24171939189892094,0.17567790453837936,0.18816954326506447,0.2180294053834719,0.27976654261466305,0.2506743507580317,0.21472020165471692,0.17448923380141662,0.21592579107783832,0.17119691656360098,0.19682112536176535,0.233268943727039,0.20937368187442312,0.22627894426227982,0.25047723529394667,0.23330313554729729,0.1540951725601264,0.24828745567970628,0.22820067055950113
0.2025756217847472,0.14357591047056184,0.14531155644514107,0.29780463838649157,0.23142438660384143,0.19608786423383964,0.24141336413942574,0.1855302346271145,0.13144489439560492,0.23946637262275153,0.1836299010472597,0.20379543606333633,0.18752627464759253,0.20845213047022873,0.16810333766750962,0.26866946025985566,0.31496063592488016,0.2299091177537592,0.20986495855948353,0.352798024612079,0.3229185830776661,0.1773260883689825,0.24719907677073183,0.1667537635759197,0.2914148542694422,0.206991708783371,0.12243148277294225,0.2103108535826628,0.22543525170076034,0.204752370892817,0.16368073505875494,0.24153132103105268,0.1752705258146333,0.18972289588892677,0.2157849070179068,0.28229740597176917,0.24896512575438887,0.21489683965158743,0.17271390080196491,0.21632623627163516,0.17226541823491648,0.1964643862243734,0.2346522832507499,0.20739924934750717,0.2258040644132404,0.24668759123833547,0.23317179919187864,0.15208761250686154,0.24833596569311564,0.2276832902728098
0.20379309809181256,0.1432832400341922,0.1438321891136696,0.30098888450403666,0.23085896748967205,0.19755176491990822,0.24226113618364165,0.18256499311896165,0.13148358222610385,0.2413135013428976,0.1829993003921818,0.20420769765461894,0.18746521096864846,0.20751468237968743,0.16886710846536937,0.26828693338329523,0.31067418236561484,0.22874375101947506,0.21013891853179398,0.3518531136757856,0.3259981878275114,0.17751633212025053,0.24738882952513383,0.16748741249760007,0.29209981165820187,0.20242847563304345,0.12096651077901299,0.20848329715433758,0.22758307112844728,0.2029177044529636,0.16206527229434897,0.24128300218122134,0.1748105960940628,0.19127114643606022,0.21353876546811065,0.2846768497879279,0.24712571132443664,0.2149886876996816,0.1709980681786332,0.2166837311875722,0.1732908576191278,0.1961070043840258,0.2359646230847066,0.20538647136073823,0.22521407030944415,0.24285433831089648,0.23291665349028803,0.1500935158253592,0.24834599231719692,0.2271428205006725
0.20505897621421026,0.14297165285830177,0.14235038758796698,0.3041177888340598,0.2301819364486247,0.19900806016274225,0.24301498466435814,0.17962193793384187,0.13158921250572223,0.2430600850712367,0.18234766342034459,0.2045572200874188,0.18730616618154808,0.20654571238478506,0.16964950893237168,0.2678502121324406,0.30630478629698427,0.22750821373748054,0.21043870140771603,0.35069037817470183,0.32903134148661367,0.17768480265487316,0.24747818776383068,0.168170633938342,0.29261940473049064,0.19789637628306625,0.11953157674550725,0.20660715802798924,0.22972676976264803,0.20105229892015752,0.1605039435415456,0.2409765694195177,0.17430219051152993,0.19280753829534764,0.2112941288581861,0.2868993697213948,0.2451604699893253,0.21499718559952857,0.16934235333544356,0.21699729215265876,0.17427028243157294,0.19574829398869786,0.23720613624133563,0.203344703707263,0.22450650751476212,0.23899042571063484,0.23254005039949344,0.1481178740739997,0.24832147512905559,0.226579473473284
0.20637030399857884,0.1426412681223194,0.14087240260385675,0.3071823664652049,0.2293927568570007,0.20044976220164681,0.24367036696446978,0.17670126862947755,0.13176259631130574,0.24470502578795605,0.18167478850630914,0.20484556449771357,0.187049494041879,0.20555019657581794,0.17044703902350775,0.26735704195247284,0.30186045887738544,0.22620242851282288,0.2107650223180587,0.3493122691305324,0.33201398169035723,0.17782825991465537,0.24746901197002577,0.1688053827824594,0.2929703111101549,0.19339802759247343,0.11812556718813792,0.20468904282066352,0.23185851382577471,0.1991614029225964,0.15899632161639063,0.2406142584925155,0.17374963211186303,0.19432522177708392,0.20905393484874962,0.288959973184516,0.24307401833068418,0.21492393868292287,0.167747219620423,0.21726603437288408,0.17520086092605122,0.19538739837641247,0.23837705670049109,0.20128338657100456,0.2236794138453717,0.23510881476846185,0.2320445424431557,0.1461654738205949,0.24826628171505757,0.22599325535897008
0.20772367700725158,0.1422923713739377,0.1394044334652287,0.31017369310563686,0.22849110155562413,0.20186990096300475,0.24422292030854484,0.17380307549378787,0.13200444172516296,0.24624734837413445,0.1809805056484886,0.2050745494850227,0.18669581594243656,0.20453306241433628,0.17125588064987693,0.2668049804023087,0.29734905937993283,0.22482640186308703,0.21111825150317298,0.3477217287115932,0.33494160847840426,0.17794358730653184,0.2473633755320445,0.16939397423172434,0.2931495447531398,0.18893581340094184,0.11674729908226315,0.20273560947067035,0.23397028384452512,0.19725040051799259,0.15754166315867646,0.2401983948085074,0.17315746465106857,0.19581729109756327,0.20682090456637564,0.29085420028099995,0.24087120627831415,0.21477070207222063,0.16621299511666277,0.2174891782181261,0.17607989613188266,0.19502329780487893,0.23947765465869794,0.1992119981719943,0.22273132909081705,0.23122242390413922,0.23143286005282038,0.1442408752798051,0.2481841823897791,0.22538396188215193
0.2091152526570436,0.1419254163566629,0.13795260203437595,0.3130829452677037,0.22747687536857786,0.2032615643100181,0.24466847908033057,0.1709273640718184,0.13231535951074574,0.24768619051800914,0.18026467482274072,0.2052462496812627,0.18624602577750007,0.2034991666360919,0.1720719152729993,0.2661914302858982,0.2927782746567687,0.2233802320581823,0.211498411945942,0.3459221786377725,0.3378092937167628,0.17802780396323928,0.2471635430601594,0.16993906147448432,0.29315447815561957,0.18451190103051887,0.11539553159748614,0.20075353996379325,0.23605391119229613,0.195324796266736,0.15613892536662063,0.23973138121451337,0.17253042356564718,0.1972768223465507,0.20459753853068335,0.29257814224751577,0.2385570955325905,0.21453936440432456,0.16473989026968547,0.21766605474159698,0.17690483926264156,0.19465481909500099,0.24050821210352147,0.19714000748657926,0.22166130134467107,0.2273440740308054,0.23070788909341383,0.14234839250666395,0.24807882572324338,0.2247511761421069
